Name,Year,ProgramName,Discipline,Course
5bca19a7a1fd655cfc9a82136dc80815,1421,Ph.D,Materials Science & Engineering," IN 791-I - Independent Project-I, MSE 799 - Ph.D Thesis"
d6fd4c6db5e6395f58237619d95bae97,1511,B.Tech,Civil Engineering," CE 305 - Steel Design, HS 103 - French Studies, HS 151 - Economics, HS 421 - Introduction to Linguistics, HS 422 - Classics of World Literature, Politics and Economics"
25929dea7b0fde6c5fe5ab3df64747ce,1611,B.Tech,Civil Engineering," CE 304 - Concrete Design, CE 305 - Steel Design, CE 306 - Civil Engineering Materials Lab, CE 307 - Masonry Design, CE 402 - Geotechnical Engineering, CE 403 - Construction Technology &amp; Management, CE 309 - Field Survey Project, CH 508 - Organometallic And Bioinorganic Chemistry, CE 631 - Irrigation Engineering And Hydraulic Structures"
57786b3108939af515e0cccc28edf52d,1721,M.Tech,Chemical Engineering, CL 699 - M.Tech Thesis
234fdb02331423afa43ba9d55a9ea6c0,1511,B.Tech,Mechanical Engineering," CH 301 - Forensic Chemistry, MS 406 - Business Skills for Entrepreneurs , CH 517 - Bioinorganic Chemistry, MS 204 - Business Communications, MA 623 - Number Theory, BE 402 - Biomolecular Forensics"
5750022c9bddd90182859b0b875d7f61,1811,B.Tech,Materials Science & Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
9c87efe26c80ce59759310fa1ab3b5bd,1611,B.Tech,Comp Science & Engg, CG 501 - Computation and Cognition
ffbfadc61143bdb75f22b84d104be2b9,1831,Ph.D,Chemical Engineering," CL 602 - Advanced Thermodynamics, CL 604 - Advanced Reaction Engineering, HS 223 - Sanskrit Literature, IN 791 - Independent Project, FP 602 - Writing"
b4b85341333e86cca171f22d0c4693c1,1511,B.Tech,Civil Engineering," CH 301 - Forensic Chemistry, HS 111 - Urdu Script and Poetry, IN 302 - Technological progress and Human Values, MS 406 - Business Skills for Entrepreneurs , BE 402 - Biomolecular Forensics"
752323499b9e79e15ab56c0d7449138e,1511,B.Tech,Mechanical Engineering," CH 301 - Forensic Chemistry, HS 103 - French Studies, MS 406 - Business Skills for Entrepreneurs , MS 204 - Business Communications, BE 402 - Biomolecular Forensics"
69f4f80c046be7f2f13dd41cfc8d055f,1831,Ph.D,Humanities and Social Science," HS 631 - Digital Cultures and New Media, HS 644 - Critical Perspectives On Sociology And Anthropology, FP 602 - Writing"
751aaebb023554cd4f687564a3291070,1821,M.Tech,Mechanical Engineering," ES 622 - Finite Element Methods, MA 602 - Advanced Numerical Methods in Engineering, ME 626 - Industrial Hydraulics &amp; Pneumatics, ME 699 - M.Tech Thesis"
cbc573f09f7677e2616d9c7b2448c5fe,1511,B.Tech,Electrical Engineering," CH 301 - Forensic Chemistry, ES 615 - Nature Inspired Computing, CH 517 - Bioinorganic Chemistry, MS 204 - Business Communications, HS 514 - Sociology Of Tourism, BE 402 - Biomolecular Forensics, HS 421 - Introduction to Linguistics, ES 654 - Machine Learning"
0bd02ebb4c760cde3ecf8f702b82aa01,1721,M.Tech,Materials Science & Engineering, MSE 699 - M.Tech Thesis
a5f1a16bf1d60de877e18c38d3842e16,1431,Ph.D,Electrical Engineering, EE 799 - Ph.D Thesis
7dbab96e3099cb3d2fdb444b9bafff74,1711,B.Tech,Civil Engineering," CE 202 - Sustainability and Environment, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, ES 221 - Mechanics of Solids, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV"
a0c4dc9d39198937e51fb15fca02975a,1511,B.Tech,Electrical Engineering," HS 648 - Psychology of Curiosity, CH 301 - Forensic Chemistry, HS 305 - Perspectives in Psychology, CH 517 - Bioinorganic Chemistry, ES 641 - Electronic Instrumentation, BE 402 - Biomolecular Forensics"
67f1ce5ef1d9c0a93d13993b31a5ac0f,1721,M.Tech,Civil Engineering, CE 699 - M.Tech Thesis
f0654510bb4d82c170c49cbd18e2b2ee,1825,M.Tech,Civil Engineering," CE 613 - Analysis and Design of Masonry Buildings, CE 622 - Structural Dynamics, ES 622 - Finite Element Methods, MA 602 - Advanced Numerical Methods in Engineering"
849b8d22bf9ac76c13cec5194997e55e,1431,Ph.D,Chemical Engineering, CL 799 - Ph.D Thesis
2220eb4055d3290dbdacdc43832b1717,1811,B.Tech,Mechanical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
36229b6fe1581a0088ae86fd505402fd,1835,Ph.D,Mechanical Engineering," ES 616 - Digital Control Systems, Ma 624 - Partial Differential Equations, ES 648 - Nonlinear Dynamics And Vibrations, IN 791 - Independent Project"
bfe166f5f0a7cf403c35c71ba8ec2ea0,1611,B.Tech,Materials Science & Engineering," HS 103 - French Studies, CH 517 - Bioinorganic Chemistry, MSE 352 - Materials Characterization Techniques, MSE 399 - Project Course, MSE 307 - Materials Processing, MSE 302(N) - Corrosion and degradation of materials"
d8b8d51e6ad1b7fc2b6ea7d4e3c5581d,1511,B.Tech,Mechanical Engineering," HS 111 - Urdu Script and Poetry, HS 112 - Urdu Poetry Interpretation, HS 642 - Structures and Hydrology in Ancient India"
81592bfd9c3a9791bb327a34f1b46966,1711,B.Tech,Civil Engineering," ES 221 - Mechanics of Solids, CE 202 - Sustainability and Environment, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV"
0b4842e57f6eba6e891f0cbc9a8be9d1,1411,B.Tech,Civil Engineering," CE 402 - Geotechnical Engineering, ES 212 - Fluid Mechanics, HS 151 - Economics, BE 402 - Biomolecular Forensics"
fdb90d26c6ae0724874353eadaaaf456,1711,B.Tech,Electrical Engineering," EE 331 - Electrical Machines, ES 202 - Introduction to Materials, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ES 214 - Discrete Mathematics, ES 216 - Signals, Systems and Networks"
c2c95d9a14094fdfb67805a7cb07d55f,1721,M.Tech,Mechanical Engineering, ME 699 - M.Tech Thesis
d3c3a7216e30612777006bae11b1e2ad,1611,B.Tech,Civil Engineering," CE 304 - Concrete Design, CE 305 - Steel Design, CE 306 - Civil Engineering Materials Lab, CE 307 - Masonry Design, CE 402 - Geotechnical Engineering, HS 112 - Urdu Poetry Interpretation, CE 403 - Construction Technology &amp; Management, CE 309 - Field Survey Project, CE 631 - Irrigation Engineering And Hydraulic Structures"
e5653e652eb60fdccf4f552be47cfb59,1721,M.Tech,Comp Science & Engg," ES 615 - Nature Inspired Computing, MS 204 - Business Communications, CS 699 - M.Tech Thesis"
0a1f423d001eec0c016958419261d2ca,1231,Ph.D,Mechanical Engineering, IN 700 - Ph.D Thesis
393ceb290a5f68ed08263434342690de,1831,Ph.D,Humanities and Social Science," IN 792 - Independent Research Seminar, HS 644 - Critical Perspectives On Sociology And Anthropology, MA 632 - Applied Statistics, IN 791 - Independent Project"
da60678adf60364d8f3f013983dc2fe2,1711,B.Tech,Mechanical Engineering," ES 221 - Mechanics of Solids, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 102 - Mathematics II, MA 202 - Mathematics IV"
16fbb033f0029302061afb427b3819cb,1711,B.Tech,Materials Science & Engineering," ES 221 - Mechanics of Solids, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, MSE 309 - Material Thermodynamics And Kinetics, MSE 201 (N) - Phase Transformation And Phase Equilibrium"
9dc5df0fc46a299fc2a7a8decc2596c6,1751,M.Sc,Physics," PH 599(A) - Project In Physics (A), PH 599 (B) - Project In Physics (B), PH 599 (C) - Project In Physics (C), ES 643 - Quantum Computation And Information, FP 602 - Writing, PH 614 - Atomic and Molecular Physics"
50ba5d54792ba40625b0143d3ac15167,1811,B.Tech,Comp Science & Engg," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
0a9c00b8601378714d4ae82aabb5805f,1611,B.Tech,Comp Science & Engg," HS 635 - India Through the Writers Eye, MS 204 - Business Communications"
decc6cf9d472289cf5136d24ae1283d4,1511,B.Tech,Electrical Engineering," ES 615 - Nature Inspired Computing, ES 215 - Computer Organization And Architecture, ES 214 - Discrete Mathematics"
60e126bb3fbc577e2ec9b831c51b6f5b,1711,B.Tech,Mechanical Engineering," ES 221 - Mechanics of Solids, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, MS 406 - Business Skills for Entrepreneurs "
4bb6d49e7484bb25fcc1d05580a17a95,1711,B.Tech,Chemical Engineering," ES 221 - Mechanics of Solids, CL 251 - Fluid Mechanics Lab, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, MS 204 - Business Communications"
686be22ec48bf25b868133ec7fcffe9b,1711,B.Tech,Civil Engineering," ES 221 - Mechanics of Solids, CE 202 - Sustainability and Environment, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV"
9c980323c4a0ad3e327e26e43275b593,1711,B.Tech,Civil Engineering," ES 221 - Mechanics of Solids, CE 202 - Sustainability and Environment, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV"
c628c8424d18b5988632340189589472,1611,B.Tech,Materials Science & Engineering," HS 508 - Introduction to Indian Knowledge Systems, CH 517 - Bioinorganic Chemistry, MSE 352 - Materials Characterization Techniques, MSE 499 - Project Course, MSE 307 - Materials Processing, MSE 302(N) - Corrosion and degradation of materials"
5fdb36074d50c4ca4c5b12b0e3f8de00,1825,M.Tech,Materials Science & Engineering," MSE 626 - Light Metal Alloys for Automotive Industry, MSE 628  - Advanced Engineering Materials, MSE 699 - M.Tech Thesis, CH 517 - Bioinorganic Chemistry, CH 632 - Solid State Chemistry And Applications"
cea98cd637c70551b2039b0c7eda4d40,1821,M.Tech,Electrical Engineering," MA 602 - Advanced Numerical Methods in Engineering, EE 699 - M.Tech Thesis, ES 637 - Mathematical Foundations For Computer Vision And Graphics, HS 421 - Introduction to Linguistics, ES 654 - Machine Learning"
f3cc010375ea7c553b5cf786d58ae2eb,1751,M.Sc,Mathematics," MA 602 - Advanced Numerical Methods in Engineering, MA 605 - Commutative Algebra, MA 599 - Project in Mathematics, FP 602 - Writing"
56371eb1b047af241b1bf1e181c7251b,1811,B.Tech,Comp Science & Engg," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
0d643e5b68d37d44c84292aad5323367,1611,B.Tech,Mechanical Engineering," ES 212 - Fluid Mechanics, ME 322 - Synthesis and Analysis of Mechanisms, ME 332 - Industrial Engineering and Operations Research, ME 352 - Mechanical Engineering Laboratory II, ME 391 - Integrated Design and Manufacturing I, CH 517 - Bioinorganic Chemistry"
e57204b02e7b228cd3ad3946faf57d86,1811,B.Tech,Electrical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
b3aa4f68a5e8d5535cbf44a3b0e8da3b,1511,B.Tech,Electrical Engineering," EE 331 - Electrical Machines, EE 341 - Communication Systems, HS 406 - Introduction to Social Demography, HS 642 - Structures and Hydrology in Ancient India"
9298a84f36c08feb71a5d56d7fc62bf6,1831,Ph.D,Chemical Engineering," CL 602 - Advanced Thermodynamics, CL 604 - Advanced Reaction Engineering, ES 634 - Applied Multivariate Data Analysis, IN 791 - Independent Project, FP 602 - Writing"
8bc93d36a4a80981d3608fb08aee8924,1521,Ph.D,Materials Science & Engineering, MSE 799 - Ph.D Thesis
00b0945fc52f3dcf65420982db5d4980,1511,B.Tech,Mechanical Engineering," HS 111 - Urdu Script and Poetry, HS 635 - India Through the Writers Eye, CH 517 - Bioinorganic Chemistry"
c3724b1b9b6209b36e4450c07e885352,1331,Ph.D,Mechanical Engineering, ME 799 - Ph.D Thesis
2b724b919871e47172d99505d861c188,1421,Ph.D,Civil Engineering," IN 792 - Independent Research Seminar, BE 799 - Ph.D Thesis, CE 631 - Irrigation Engineering And Hydraulic Structures, FP 602 - Writing"
361e6043579f564744e80c51c717aeeb,1751,M.Sc,Physics," PH 599(A) - Project In Physics (A), PH 599 (B) - Project In Physics (B), PH 599 (C) - Project In Physics (C), FP 602 - Writing, PH 615 - Physics of two-dimensional materials, PH 614 - Atomic and Molecular Physics"
8b7e8306b7a89ceddddb3088fb6cfb03,1821,M.Tech,Civil Engineering," ES 622 - Finite Element Methods, MA 602 - Advanced Numerical Methods in Engineering, CE 602 - Analysis and Design of Foundation Systems, CE 629 - Geosynthetics"
f66b6207849911060d69752ffbd17511,1851,M.Sc,Physics," PH 504 - Quantum Mechanics II, PH 505 - Classical Electrodynamics, PH 506 - Methods of Experimental Physics, PH 507 - Statistical Mechanics , PH 499 - Project Course"
2b7056c2eb64b4d97601f564ed5ac10e,1725,M.Tech,Mechanical Engineering, ME 699 - M.Tech Thesis
80c2320e1c8a1d9814aaf6ce319545e5,1431,Ph.D,Chemistry, CH 799 - Ph.D Thesis
81ea682482262617cc6ac6dfe27f548b,1611,B.Tech,Electrical Engineering," EE 333 - Power Electronics, EE 341 - Communication Systems, ES 332 - Control Theory, HS 507 - Humanism, Anti-humanism, and Posthumanism, EE 399 - Project Course, HS 514 - Sociology Of Tourism"
4c650ddc7c5ea02da7c06c2285b7df83,1232,Ph.D,Chemical Engineering, IN 700 - Ph.D Thesis
e21be60162d7a4dad70c48255160092d,1725,M.Tech,Mechanical Engineering," HS 103 - French Studies, HS 112 - Urdu Poetry Interpretation, MS 204 - Business Communications, HS 104(R) - Foundational Sanskrit"
a9276aa33ab51349681596e23683b67b,1531,Ph.D,Biological Engineering," BE 799 - Ph.D Thesis, BE 798 - Seminar"
3448e1f56e707cc393fab53db776827a,1851,M.Sc,Cognitive Sciences," HS 648 - Psychology of Curiosity, CG 501 - Computation and Cognition, CG 506 - Experimental Techniques in Cognitive Science, HS 151 - Economics, CG 608 - Neuroscience Of Decision Making, FP 602 - Writing"
68bcac8b954797eec312f012d144101f,1811,B.Tech,Chemical Engineering," ES 104 - Introduction To Analog And Digital Electronics, ES 105 - Electrical and Electronics Lab, ES 106 - Manufacturing and Workshop Practice, FP 101 - Introduction to Engineering, HS 151 - Economics, MA 102 - Mathematics II, PH 101 - Physics, PE 102 - Physical Education, CH 202 - Chemistry Laboratory"
64c1b22253649912d7aea60b329d9fcf,1631,Ph.D,Physics," PH 799 - Ph.D Thesis, IN 791 - Independent Project"
63ca3e0e98ef6f4e78c83168be9a9026,1751,M.Sc,Physics," PH 599(A) - Project In Physics (A), PH 599 (B) - Project In Physics (B), PH 599 (C) - Project In Physics (C), FP 602 - Writing, PH 615 - Physics of two-dimensional materials, PH 614 - Atomic and Molecular Physics"
5e86477bc230a56e89db2145c8f6d2ee,1431,Ph.D,Chemistry," HS 103 - French Studies, CH 799 - Ph.D Thesis"
dce75e816be7880960b8363a1586246d,1711,B.Tech,Electrical Engineering," EE 331 - Electrical Machines, ES 202 - Introduction to Materials, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, MS 204 - Business Communications, ES 216 - Signals, Systems and Networks"
641326760eb5838bcee29a9055d953c4,1611,B.Tech,Mechanical Engineering," ES 332 - Control Theory, ME 322 - Synthesis and Analysis of Mechanisms, ME 332 - Industrial Engineering and Operations Research, ME 352 - Mechanical Engineering Laboratory II, ME 391 - Integrated Design and Manufacturing I, ME 399 - Project Course, HS 223 - Sanskrit Literature"
75116a8c0af12f17c3b0e2e97d1be219,1721,M.Tech,Electrical Engineering," MA 501 - Basic Algebra, EE 699 - M.Tech Thesis"
4feefa774acc97085e79a537f1af8f39,1521,Ph.D,Materials Science & Engineering," MSE 799 - Ph.D Thesis, MSE 799 - Ph.D Thesis"
2cf0256779770cf0d47da96fc1b955ea,1711,B.Tech,Chemical Engineering," CL 251 - Fluid Mechanics Lab, ES 202 - Introduction to Materials, ES 212 - Fluid Mechanics, ES 221 - Mechanics of Solids, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV"
7ee77b9a66eb7ef54add5ab1e384b8dd,1411,B.Tech,Chemical Engineering," ES 105 - Electrical and Electronics Lab, ES 202 - Introduction to Materials, PH 101 - Physics, HS 513 - Perspectives In History, BE 402 - Biomolecular Forensics"
41e3cf1b0cf044ab28d2c641be691b63,1431,Ph.D,Cognitive Sciences, CG 799 - Ph.D Thesis
6ac846f6dbb7f6d763e6143cbc63d278,1711,B.Tech,Electrical Engineering," EE 331 - Electrical Machines, ES 202 - Introduction to Materials, HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, HS 514 - Sociology Of Tourism, ES 214 - Discrete Mathematics, ES 216 - Signals, Systems and Networks"
23b3f2b7d4c72bac5680cbb62325a09d,1752,M.A,Humanities and Social Science," CH 499 - Project Course, HS 599(A) - Project in HSS (A), HS 599(B) - Project in HSS (B), HS 599(C) - Project in HSS (C), HS 223 - Sanskrit Literature"
1aed81585c622e0da79887ada066fa43,1711,B.Tech,Electrical Engineering," EE 331 - Electrical Machines, ES 202 - Introduction to Materials, ES 301 - Data Structures And Algorithms Ii , HS 201 - World Civilizations and Cultures, MA 202 - Mathematics IV, ES 216 - Signals, Systems and Networks"
